"Kilometers","Drive_Time","Idle_Time","Avg_Start_Time","N_Starts","Avg_Voltage","Avg_Ambient_Temperature","Class"
15575.7032185572,12248.2525639958,780.153176777323,7.96508069448554,583.021927785922,24.3442764429747,52.6123907107542,"TRUE"
1030.69048896183,6860.15095381231,538.758792001229,10.8808193966419,588.632986013608,26.676647908189,63.1853237980195,"FALSE"
12397.8464592984,9923.52882012946,1082.3729728952,16.9340453686757,586.01244033956,14.8952356497483,47.0875864302991,"FALSE"
14721.357776613,-360.482007488872,1324.03509800377,7.46223695321838,295.694356115314,18.21364967453,36.0856922940853,"FALSE"
13549.3976345898,10254.7755534221,1263.70810770442,6.20512713613953,498.611501428586,25.1206206589459,40.7836768312597,"TRUE"
9154.5361933299,12813.6978484715,1250.12056658593,9.29960271439334,521.813756057713,24.7992194628857,24.9429814423213,"FALSE"
5829.5544938081,16457.8027334142,863.263355010806,10.9527853987976,399.787783984586,17.7279708680947,51.6536823500106,"FALSE"
13865.5006673085,14126.8459061741,497.045137201302,10.5699341801855,537.245179457867,28.4879038087689,50.3746686473966,"TRUE"
10476.6298116925,19528.8699914206,639.576955500995,8.50689442410109,565.863093416772,27.227293978848,85.5829043126876,"TRUE"
14452.9081704668,10140.4479859371,1112.98509654133,9.75225807055355,612.551876284759,17.3228303850984,64.1542837769035,"FALSE"
8518.81108055599,10216.0196917508,782.254882832179,12.9651580926383,529.035420013031,25.1479886919111,59.4341477933185,"FALSE"
11194.5550914191,6979.07686834135,1124.26485362222,11.9257996839943,340.288941360876,19.3333547287264,51.0999730699345,"FALSE"
10867.46683808,19381.0096581407,1051.17012008144,9.66634368491575,383.410261316504,22.4233993716131,68.1170319601027,"TRUE"
11701.7459703565,8121.49113611518,1410.49613823638,7.7785503437803,690.857559538285,33.9800923254063,80.6851167968415,"TRUE"
8333.28530256354,8952.22318289521,772.973062041096,8.74644865826094,672.234870774962,16.163482800806,15.5045678349271,"FALSE"
10325.1514110546,5520.44850306745,1483.07939143348,0.00972454269247436,569.666588965968,26.4710931873494,66.1734116945667,"FALSE"
9228.24388143131,6092.47525388088,364.860053138006,11.215379902866,406.90706163777,21.9638933394662,30.1135439757529,"FALSE"
13887.1019213235,13632.0333353807,1257.42190602217,7.5486618285126,571.886257525121,27.0256620039184,53.5547545985528,"TRUE"
3467.3171469331,11678.5384430826,1317.14254538403,6.41319326315361,542.023824702869,22.3861480474373,72.6619991148572,"FALSE"
4508.20768087904,3860.71077803759,287.613049878206,8.93615831970361,473.832964472143,28.0465398105218,59.5640158019053,"FALSE"
7709.98990994073,15612.2498854291,752.509276188072,13.4029672101295,713.628002110297,30.9597438744581,58.2199973458868,"TRUE"
10114.7684022584,6788.68943110731,1210.63554586406,8.95574332620315,516.272779284453,24.1944690995873,51.5768467388718,"FALSE"
8103.43868951383,3368.91997480931,1254.78797703898,6.2646965038075,460.877253856968,22.5791006083397,24.7806487473083,"FALSE"
16207.4806701037,9686.14379656943,1170.33286433879,13.8898438045252,449.342697373761,25.9340368500388,68.027506237566,"TRUE"
6724.60649131194,12737.850221117,1348.08403395685,6.64852446665721,480.42989842787,18.1022835011418,73.4053827394373,"FALSE"
13548.7073773103,12538.8470070818,1389.72519941942,10.2586228599447,307.931726236187,24.0768121946149,51.0266853348245,"TRUE"
15691.9661802366,685.823041557147,896.581105131493,11.8932126811897,676.528065728575,22.8726609005257,80.7338301937752,"FALSE"
6596.2771157579,5744.99161403322,1476.73959968066,8.43180858203293,453.057902444092,25.2751047704807,43.2017042888367,"FALSE"
9872.70013780667,3555.02561168794,1442.18143294764,8.50268663334859,385.524442250464,19.0983345581967,98.1877718337441,"FALSE"
9517.96554334906,3030.84995888353,595.306830297235,3.56548137293154,337.59915933651,25.7435070950733,66.1522013007427,"FALSE"
7443.66907641818,9048.07960518008,1782.04516287871,7.47269746972177,597.901745227031,19.9656664807929,56.9897341630878,"FALSE"
10167.6091619319,11342.7882958396,1982.4300767439,12.565074575392,523.134957781844,30.0074007182475,39.711067156757,"TRUE"
12509.9862109048,8212.35767912723,1118.79211641869,11.7546001666433,394.901209541632,25.342233035979,49.9674420329465,"TRUE"
15616.6068250479,13628.8028548539,914.736963371672,14.7933396732275,589.515985005775,21.0075412207238,43.5844255212151,"TRUE"
7501.83189751125,7381.01302703296,1396.42865008514,7.02851658268041,408.720704764482,25.8506344577274,57.650228944734,"FALSE"
10236.2676202588,13934.5865338859,1249.98337572013,10.5678890085702,428.967651106016,19.7074129123235,66.5978173348269,"TRUE"
9668.97964026922,3618.4220377445,330.528940706401,15.0102418845245,414.940389104308,24.326770774254,52.0934255083802,"FALSE"
10928.5549587245,5377.58170873315,1989.55593509374,16.8193546783028,423.673895183218,21.9626485127313,50.8912115319879,"TRUE"
3919.91295763856,5651.37992536145,985.495387936202,0.786277956064731,582.307029058231,24.6622857283334,50.9263265948189,"TRUE"
8747.79282972932,13444.3693225297,1365.9323997282,14.9293929156541,560.676464649343,17.6014214045893,62.8623466048651,"FALSE"
12101.6142532613,9891.2176397177,1633.4319333754,8.03498179167524,431.012182574685,18.2305309034664,99.211298288422,"FALSE"
10313.8003249434,5270.75876517027,951.57397502068,9.23432222747125,552.01099530606,28.1236409972279,70.1893594512555,"TRUE"
14195.1836734495,11369.3489006655,841.509888538055,8.93009162378503,428.476943402853,23.317772058876,83.6546626419238,"TRUE"
12733.8519625929,11613.7667118799,1425.14091023133,20.6222516259867,551.396969536667,20.6493740169993,27.6883854414246,"TRUE"
6568.89210251863,1079.18019948217,1035.99229592865,12.3044164132202,526.249841190415,19.0890505588249,20.0001434335172,"FALSE"
7265.71699344742,12984.1779688464,553.622370147679,5.91210087971424,475.741367371254,20.3201850233548,57.7530432000699,"FALSE"
12308.0136778672,12882.8768526505,1378.21367251858,10.3438591156342,452.71223930205,27.535724180879,78.7466304989193,"TRUE"
7826.13210037358,5510.0373037029,1004.27794936361,11.4937369125684,560.934266894414,22.0932273187618,27.868391355216,"FALSE"
10370.0007485511,7050.29102613014,1873.86939460723,7.79285688934183,461.468674297289,18.7915641076537,90.5074395824992,"FALSE"
15477.7077903085,10738.8086923514,443.259152453797,16.711222217145,646.453750765755,25.0118325561451,74.1345560053836,"TRUE"
8932.21841468754,14149.3068768815,709.714336766843,9.69289088652071,409.7669447055,13.8943801035108,48.88712728482,"FALSE"
5093.27948282262,11012.2583484589,1295.91480252346,6.76977953845409,519.983224829886,24.3957923136509,70.4982898494699,"FALSE"
9035.36862769443,7370.6263546555,1300.17474356077,16.5673888931251,557.652954275672,22.033725092419,97.3543240880779,"TRUE"
10682.0242773999,15609.5537375834,981.834195818868,17.3787748723934,437.6716976924,20.8726925403159,29.9153588342346,"TRUE"
4958.25776013971,11103.9439900009,1876.03660405089,7.97631567843444,416.982293522568,25.4723274663383,33.6302827882317,"TRUE"
11441.0834920471,4715.73779450946,833.846279408726,9.71525710886946,655.18377223323,21.8544854390538,107.119581784051,"FALSE"
9796.87765903627,16633.0367927041,1929.89009062655,8.61893380213603,420.388463337797,24.3112327607831,41.7485952635559,"TRUE"
6258.67566758692,16472.0375489452,1057.83708168547,9.82610300083272,339.272543001026,22.4596839882232,49.4810562277093,"FALSE"
8563.10177302424,3211.23704530892,784.097392343714,10.8225737326666,555.625157364109,18.429875148463,68.7497510135575,"FALSE"
9650.06594459541,5537.00701588169,1033.11814694705,19.2282682249543,466.513018396465,24.8289490210787,45.3753142791775,"TRUE"
11819.9002000794,-1501.15601511317,728.493273364009,9.93993958258845,464.852303100947,27.3065671940854,48.0168038113883,"FALSE"
7083.28575727629,2416.97252158114,857.251515847999,16.5676303716655,487.670801514227,26.2799165695782,69.9741180873658,"FALSE"
10659.9901389849,5215.24700723619,1495.52263521704,6.14666111039794,477.336129744121,21.9547796540735,73.6777419093352,"FALSE"
13315.8547043012,10496.1041510121,682.427764027168,15.2379172640135,565.503611129135,18.0970199453284,66.1892648066577,"FALSE"
13423.7790297552,10204.8907454435,1773.94229964777,10.5997976466319,522.000725680596,18.3761360884202,65.511201438931,"TRUE"
19007.71713168,8155.11553456498,1890.60746364786,7.60578202716792,622.595203157651,24.0062331698101,33.4246185477593,"TRUE"
17293.5995036019,10195.592079875,655.152103321747,11.8304590444456,540.722253726474,22.0752332892227,32.8747099212737,"TRUE"
12487.9299589021,10675.2993056593,540.704101785554,12.0222328962503,457.942123120603,26.9361948927145,50.9511698045535,"TRUE"
6750.30603322735,3695.27268113627,1186.09274320987,12.2228176127256,373.870671282533,23.9484899285597,81.9993584424063,"FALSE"
15886.0380649606,19534.1579518647,1685.72881819024,4.30579709157663,399.603953199871,27.7279148136951,30.8567498891083,"TRUE"
15831.9105040585,7712.37422470892,882.237462094646,14.391580042357,582.847438950117,32.2701634573687,84.3791672811052,"TRUE"
17438.5358724347,4887.52173750505,1037.77272287251,13.231710102001,455.074595989905,22.6986332603288,74.6802778431764,"TRUE"
14583.9805027286,13836.4226946557,161.198090021511,10.5763576726478,536.174896880948,26.5334383571967,60.0003926832499,"TRUE"
13948.5969632786,18679.6169770753,1152.91020562847,10.3807843954671,399.948512304255,20.8627430927945,92.2990970261983,"TRUE"
16446.3662986942,3533.52157631803,822.512821302048,12.8559359511568,474.270496252275,22.2409770919663,94.4754901932156,"TRUE"
8536.30736677753,3114.28215988796,1074.02033072438,12.0082879498293,404.101841001584,30.1952370869587,61.2027987152867,"TRUE"
14627.1391977668,1690.35231743429,394.764191173658,11.1379953096414,236.153279535166,20.7346895443985,56.5847615776404,"FALSE"
5506.87223409539,12784.6378373283,1000.76803695024,8.07637867088172,585.830894646385,19.1484409466346,42.9085038286507,"FALSE"
8889.7515480685,19788.1124725173,566.222094415206,12.5181106219356,454.952391544164,24.3870928421184,45.0168574684637,"TRUE"
2880.79165958977,8718.73943940614,1032.26461607299,9.02001714006122,475.504258895012,24.5068017215548,40.546218577967,"FALSE"
17403.5294109513,12886.1295249287,1718.71673582494,4.22897512450366,666.3210364137,28.3227865583961,70.8063970865761,"TRUE"
8088.84376308075,9382.94199790291,918.538520762142,8.0098552201833,540.352633561234,23.6619665572663,64.3168303167013,"FALSE"
15960.3534880657,9271.78156189181,1272.10683691383,12.5514293957352,424.504966240069,21.5091578202275,51.5590460759104,"TRUE"
13955.5824525433,15811.5366423623,1766.86266824742,10.6551686136352,503.928457627407,23.7559164596418,95.4620676988665,"TRUE"
11355.5071294662,12830.4419762857,645.993776933982,13.6004795238977,512.653994066255,27.2822836778878,83.5290907837005,"TRUE"
7413.92224966366,6389.46820862047,1212.48315617436,7.2688418348185,425.955385878435,22.4234250169489,60.6797364532856,"FALSE"
182.837209345003,7636.0083966776,1073.65839373205,2.56303604456209,232.270254114112,14.7953312794233,69.3433496007256,"FALSE"
11209.4283189111,3577.42310286459,1073.88163540795,11.8301686355981,635.807831203517,23.6280366997571,60.7418157466915,"FALSE"
12859.5048634361,7154.87280268539,451.070024791841,8.83503856188303,489.62921564858,14.2360611259796,63.9546773372715,"FALSE"
11381.6384655532,10143.4411893522,754.69312534141,13.7352457293666,559.862216919904,26.1933942941877,73.3007338953475,"TRUE"
8627.30169295711,12461.8005631318,1203.63058217573,13.2534228103863,553.053098922163,23.0004685705234,54.6791444182728,"TRUE"
6963.53967403819,7219.52310482673,1352.87050666954,7.62278606482027,498.06944978229,20.3557367483839,31.0810592065706,"FALSE"
15340.027263955,10854.3988798339,1154.74931005067,16.3518999400294,540.351323163762,23.5739177488322,66.0154075477772,"TRUE"
9448.29782353653,9294.80569547632,1199.92298059013,11.8313246472042,495.06009404227,18.6008818237463,68.7691766260025,"FALSE"
10947.0880409622,11059.7416649568,271.961119876562,8.11993783311498,603.520045679272,25.7252421656774,43.1236812095117,"FALSE"
12459.75583747,12875.838489043,1044.46699940505,11.8896099121991,524.559894424403,22.7813549023545,19.7093926177811,"TRUE"
13712.1094435621,13415.9603402194,1167.60969240061,5.81524703196943,439.230513311499,30.9242684402488,27.7564996377837,"TRUE"
7878.4394341547,7278.70908024419,1308.43030196331,8.4004367692124,541.499523444228,18.6700684251318,77.9071995085207,"FALSE"
20165.4818717751,12365.1754521055,1023.53085247051,7.43832273100379,598.340202660298,14.9933318078617,25.0117881042168,"FALSE"
10745.265295229,14399.7529254582,1604.0036353075,11.9343904672195,700.516749187049,27.9241066481439,22.2278505048296,"TRUE"
5257.79991346702,11545.0223419712,1339.26690194299,12.265130960609,545.838797036888,23.1168988275177,61.8600602144057,"FALSE"
11139.0127762373,15572.2672112591,1015.49165721136,8.97018330256715,608.180337155143,21.8889212706698,93.8068607856117,"TRUE"
8394.37337837009,14982.6857795866,1342.42619622636,7.07682758478967,465.1201251162,19.7632128608606,77.1176091355051,"FALSE"
7495.71796259411,6281.66200275038,708.942385229305,8.60400243662133,506.37884412064,24.7917198609071,73.4647013459861,"FALSE"
7965.81620278994,12212.9163348069,104.804433588553,7.27167784488231,488.983642608233,18.6609202757112,79.9087611285899,"FALSE"
8335.72094188231,20340.3671864884,1421.52471311891,12.9235904171074,390.984387610159,20.9121982775745,53.4211971651662,"TRUE"
2824.47163088268,2336.17670512597,1496.23952671861,4.66661916115569,574.368362581254,22.7185230490016,50.0330549392098,"TRUE"
9880.83052665263,6128.15053507108,1471.38121948688,15.339932809018,464.725631499946,23.395628864956,76.3283741389676,"TRUE"
21013.3995783774,12353.5526050573,1234.14035363264,11.5044923183919,629.120833110635,20.7321359368313,60.3066748524712,"FALSE"
2803.09677160965,3934.76576183535,1056.09910663288,11.2514987299927,542.929108358828,23.5975004203575,72.6040868377954,"FALSE"
5981.66508424644,13034.9469628351,1237.39607127356,13.2743847210278,402.673308694503,31.6710482052925,43.4411834869236,"TRUE"
14269.0387510338,16566.4536779516,595.303907879694,11.156805178718,320.034029570105,28.3314144018762,72.4339442939206,"TRUE"
10375.6882025584,8267.69017315546,1284.4286160615,5.38814646741171,393.837827350842,19.8136315105474,48.3840072685445,"FALSE"
6659.84398007905,3412.21191094529,734.976938518623,14.3843829137469,505.548007844401,22.8480180640672,58.9669132906308,"FALSE"
8582.26891587051,4292.85338594098,755.747192977017,7.80621939968887,317.647731655336,23.9270002066382,22.0264707068165,"FALSE"
14451.8518942661,16158.727840853,389.947619215911,7.79754630811811,741.470081750489,30.5749312227187,108.060886824211,"FALSE"
6533.07920083296,4677.54350797664,956.936801727273,11.0890224926945,660.75268511352,23.8376206407862,77.1661770780048,"FALSE"
17882.9340685257,-3641.24187441897,1272.61236873418,15.314373336147,468.320699828567,22.4949663906394,69.8295666661732,"TRUE"
15584.4648953666,8957.48257661924,719.81869626193,17.4967937681295,397.602407596602,30.8724139363333,58.529890817792,"TRUE"
9452.85945470695,6763.15426254982,1069.31268766506,9.79896073960468,426.086165178488,19.9234572842619,103.289705069405,"FALSE"
10325.9345064985,7922.53179155845,1063.67945546587,-1.46315690927073,559.030946949286,27.2453005513904,92.8322731442327,"FALSE"
8731.11693388817,16902.1360927619,1178.43680973343,3.43151240138316,315.474086116679,21.0504183195888,81.0580253469903,"FALSE"
12329.9990006855,7527.06975727413,647.756316027571,9.37583182648546,769.873815599913,19.8927371819443,66.2035352334509,"FALSE"
10301.7343772729,7730.02784199083,125.6762736086,10.6742993266259,488.924622672455,25.5662302855077,73.9054391452588,"FALSE"
14282.8418000039,11437.7662096284,645.83191394315,8.51518273578401,497.120797281923,25.3758325791384,79.3843885127102,"TRUE"
10769.4125337674,7517.17537018864,669.370097549484,9.46077607281402,607.273884485725,16.7005268119174,67.2186105950741,"FALSE"
13843.7633489727,11853.6815209876,874.498678788373,9.34120861812596,346.690071613405,23.9803817989284,63.9123106684946,"TRUE"
6786.70785769465,14137.8682008767,1460.99975661399,17.0311956765287,437.192675694406,24.1973812405429,51.3543574263831,"TRUE"
5362.18854183438,13788.5778007486,1887.37406604408,8.34893462704906,391.622510019009,18.6185237504719,88.7953037000205,"FALSE"
6368.88875856617,11229.2283274067,1008.22288030363,3.5331274005297,576.67181164724,27.1135219631967,45.551544849318,"FALSE"
13554.8406996602,12366.3893386731,1047.0521968381,4.28381410752777,592.906096197412,23.9353425513134,83.2448996441211,"TRUE"
13255.9754156056,11994.9086851697,1435.14515563004,10.1595816005758,637.882432173822,29.3453772615444,55.41583937351,"TRUE"
7625.87601352115,15223.9857088633,1086.33366436064,8.83441789532808,489.425696763155,25.8698394165578,43.0879325247617,"TRUE"
10288.4120860508,5553.7859836433,756.279231682829,7.30625576959267,531.426925421861,25.3129882955401,78.3862136311573,"FALSE"
9428.91499904076,18424.3160436947,764.841126876117,3.77778999884184,582.126318832574,25.6055538848548,67.6711181871133,"FALSE"
10280.3145820022,3597.76491474849,817.284717510461,8.59009905216529,579.232009942081,24.1474184363667,66.1962364858527,"FALSE"
5722.4319104172,15953.341040474,850.412895544185,12.3189554720684,427.229631063559,19.9990310648992,51.2020229373374,"FALSE"
6297.07062380369,8269.70136528715,1114.44432301496,11.894273936604,644.064492966045,16.3940129652734,50.697999278995,"FALSE"
11888.5940708122,17701.686595413,799.820065314276,11.6999345142144,413.587179468335,22.2839907814654,54.9354800555221,"TRUE"
8770.36703424044,7667.17390729499,864.04114671612,6.24512561408116,666.998202167575,25.7040138128703,37.2650331178678,"FALSE"
17147.1106850838,2260.94179074496,1102.17053827953,5.16986834896609,424.572252688399,25.1639147031953,78.0647510360189,"TRUE"
9434.72893578724,13217.7465068995,524.744141620024,10.255450686237,541.838405928656,23.6290622188889,92.3789208922952,"FALSE"
13923.8826204588,10415.6506153367,1034.95629875877,14.0302975719475,504.021746514353,22.4688989480899,97.0819090947934,"TRUE"
6718.90738211697,285.327677652867,1107.94063894653,8.47728438586405,399.419652285617,20.5435047284902,58.8972421427945,"FALSE"
9253.5746943485,22921.9760314028,253.412869290461,7.51186121861379,395.929819352615,19.2746519337192,56.9278788933573,"FALSE"
14424.4942580017,9189.36626734125,1026.60922474512,9.28356503466978,570.111685986351,25.9232248373448,74.5278723359076,"TRUE"
11791.1482355652,12975.4569034241,536.02284775234,5.71086605312031,589.333398271228,23.5696371568047,44.3298142039334,"FALSE"
7009.40532977836,14925.482699514,832.834997778161,9.87714709851359,391.147514265118,25.5946655919466,49.824780650012,"TRUE"
9418.97945890466,18716.3288319769,1548.29961371982,8.46920005094231,639.04656356886,22.9740109039417,65.0792453251608,"TRUE"
15114.9872056299,14278.5346896184,1046.0466306804,7.67317096538721,496.923856777413,22.3446736912316,55.8018478520028,"TRUE"
12866.9734132528,3526.06336712844,1158.16846005,3.09613147174579,526.935868052754,26.7139820388702,69.8161609569032,"FALSE"
9034.81361640422,15419.1110715357,953.888470881901,10.2436703341411,672.787087154269,26.055934402177,59.6962396676276,"TRUE"
15890.5525421964,13395.4995393154,1137.66392605181,12.2104278423377,352.519991421076,30.6690944701209,79.2979493357438,"TRUE"
8398.94020374642,7270.0380327613,843.039850971001,3.88131516573614,627.078719542078,22.7359178494323,60.2291722362137,"FALSE"
2791.87454281159,4327.94141966302,1642.99728630784,13.4602644562213,667.040978819339,28.1556658099678,43.8184180903297,"TRUE"
7803.30487168759,428.961888668866,1307.42341975913,0.176566562662087,593.648105416621,24.865250701133,67.6024336212629,"FALSE"
9905.92247953338,1133.87097414081,1382.59912666746,11.7086332110027,585.295182345179,21.0386544623526,81.1266430156213,"FALSE"
10761.07886478,29.2531422690226,1072.72991906526,7.51033940125548,566.638931202001,27.0455643845813,76.7755340966006,"FALSE"
8018.21901963096,14030.8615337519,1306.36909167023,8.41295157183752,275.975675123155,25.3990065990891,44.5071211507132,"TRUE"
9593.78953846612,9559.26418595121,748.629811378569,18.0545887339612,622.13426995187,25.7586560506819,36.4954763506164,"TRUE"
5585.74540264515,9667.4584162631,1218.32534876543,8.29017682962398,642.048302997547,19.0800022326723,66.1109919076912,"FALSE"
9908.62274216286,9813.87998431815,905.216494343601,9.196296086959,344.296401570655,23.2438284799573,86.2103197082455,"TRUE"
13129.555070455,8269.45156137849,1124.47197444832,17.8369981086097,467.743795041004,27.3011341998269,82.0265247826832,"TRUE"
11363.1877183329,11778.2422290881,637.816933452349,9.01547571418061,613.704156439656,22.1521408359629,68.1227615228823,"FALSE"
12951.1320542119,9657.912862601,1416.63973386339,17.5374441445625,630.444181837135,30.0745726821448,72.7845394012427,"TRUE"
7320.37935814975,4255.4618607903,401.770789467108,12.0855904195875,531.364535727552,26.5260862322545,61.5765256021432,"FALSE"
9103.49978312689,12785.0596620291,1156.16329968005,7.95845586119626,463.244832425973,25.6032845030488,41.3869831354287,"TRUE"
2356.18131766277,19609.6607504243,1000.30988522149,13.0672474713196,511.045408866829,27.9194170442202,53.1000270680634,"TRUE"
4034.86028897216,14173.1639067515,1106.10107470306,11.2357649627785,354.189321950819,23.7269157611681,67.9440097327366,"FALSE"
6416.86562461847,9137.76793306991,1587.96083648493,6.40937227264664,513.408374192154,22.9430399256791,48.0954457676348,"FALSE"
7130.5781472565,6840.32283978316,586.693396928619,13.0895365375654,465.199873961954,25.7442186976416,33.6310470763449,"FALSE"
5145.45127496098,5563.45509389637,830.013860261209,10.7492265380854,504.214933652381,28.5548379219142,62.5976087246566,"FALSE"
5682.3006648727,5675.947385298,908.965293731657,12.5980842307348,444.759320182393,21.960186329893,75.7722501789233,"FALSE"
12729.7457947783,8625.96641407769,1006.16326983945,7.84891169096049,540.066574890481,25.4496266277982,83.4150739820936,"TRUE"
13296.4497903695,7524.39113414316,1771.10349530003,8.4144730685604,541.960211400977,30.7968402785517,49.9472345538571,"TRUE"
9626.82859053697,8549.23725400485,1857.38906865442,17.3550312588963,531.725449214045,27.73651240174,89.3716748112529,"FALSE"
4070.0544037451,12000.0186192542,1320.12496188096,10.1942685693199,601.911343597961,26.1535201587291,70.6798449626564,"FALSE"
10145.6027545844,11176.97493421,579.695560122516,10.8109669526752,544.680397329791,30.8894147345014,51.2478150353285,"TRUE"
6468.3302299116,12327.2221144326,1435.7039924484,10.6171465905997,570.455655776043,17.8420256775008,62.2038175934303,"FALSE"
11849.7669459105,13513.3090446327,1101.11152992898,11.7916926213799,669.808631332919,21.775003783531,27.0600284899536,"TRUE"
6577.66999644696,13020.2959952126,1336.79255863538,12.0421987261451,337.632368130525,28.3961068200744,84.4639451689959,"TRUE"
7960.98539653607,22150.317586141,1166.10866888608,10.3477891701603,584.403794276116,23.2185389089287,48.3970477974204,"TRUE"
11329.9857253977,5184.27916440043,1477.53478663472,3.80148544171451,498.684093203149,23.0408211408677,87.77723688208,"FALSE"
10245.4072636159,14012.7771936808,716.713292817877,4.24531542042671,607.357227491628,25.4379181337165,45.6492491354617,"FALSE"
1674.31226284981,14949.1138223102,1314.10988484105,12.1925959440945,566.448132766854,20.2504101604296,56.3783946661583,"FALSE"
5137.95966220911,11712.4804407849,677.823843667577,12.2590905372802,507.535335879888,30.0804590155568,16.8889553850664,"TRUE"
14715.3575289937,8975.0100100447,580.963495253407,9.93153653006885,675.486567802206,20.5100266755844,77.892376744551,"FALSE"
9507.34505755076,9214.52450143718,937.558115719423,18.4768852206922,631.187905352799,22.2279853002095,32.0973806904016,"TRUE"
14172.7283631726,2779.5948808687,967.645900704063,4.69847219105278,494.158761960628,19.6849398531279,68.4734076767381,"FALSE"
11997.1338215857,5681.39287628674,1482.58930463178,4.68431604133511,387.530223342277,21.6254957286545,38.482052447003,"FALSE"
15565.2483230641,26242.1528952039,1013.91860993994,10.9923028589224,552.635832028656,25.9363855712231,59.5436744402999,"TRUE"
11523.4648732114,12457.9535034076,505.994853311843,2.83287277594988,478.218752465952,21.7483000501074,84.8277468112666,"FALSE"
10224.4433548554,11145.4521292485,942.078679055828,4.13370521002354,329.355097027902,22.7061125195681,58.801460212109,"FALSE"
15319.4515110953,12125.1159761127,1698.06670168896,8.08309942853169,445.748846199546,17.9852322262268,46.292136324161,"TRUE"
14632.2405949535,4585.99479890437,1595.70743639759,5.51591607132698,586.684826203181,24.1558415993734,51.3774393193467,"TRUE"
13157.1393513564,5077.15880371352,949.997574552378,17.269919563526,421.578630162028,25.3626618732645,53.8150992701988,"TRUE"
7042.771846757,15035.320566338,830.914208351435,15.4547358637979,416.942451282815,26.5135341987615,66.4225179706119,"TRUE"
16061.9210631227,15651.8542472467,347.4081342057,12.0752164435167,359.651987419427,24.4179847494013,110.538332506379,"TRUE"
14199.9748343241,7720.28636610971,1621.74629873374,10.8109173556793,721.057749670802,26.8608442093786,75.4235952510363,"TRUE"
5906.23136586357,12818.1181467394,557.778948742921,11.9704271186973,539.590105204074,27.1896386453302,75.3186405451863,"FALSE"
5695.85851840653,5337.28770430595,1659.52902780681,15.6752584325394,394.850730488979,22.0378753522603,44.3047456445575,"FALSE"
12419.7360437292,5636.59465084655,542.796160975543,16.1359922556245,215.868718511567,25.803614617924,14.7495035280881,"TRUE"
11142.4912741009,8977.25125616325,1205.1774593046,4.23460554491094,438.808492762503,24.1125131550054,79.3057568555007,"FALSE"
4788.70034743651,7206.07978213441,1350.16716460351,9.82562413525323,494.2540209441,21.5882960899459,88.8146740846602,"FALSE"
7322.33226355486,9423.46472336972,898.995211473002,6.7631327397939,491.885522705115,15.8420588144974,52.7335044045007,"FALSE"
15293.0314623379,2407.96268214718,134.245310655108,11.6106073082648,708.008648628979,30.0902840697673,76.4362197335762,"TRUE"
9494.76116351947,2172.80168214394,754.455640399985,6.08312410275779,650.192817149528,32.9063438548144,52.0541005288147,"TRUE"
